key,energy,liveliness,tempo,speechiness,acousticness,instrumentalness,time_signature,duration,loudness,valence,danceability,mode,time_signature_confidence,tempo_confidence,key_confidence,mode_confidence,genres
4.0,0.98667,0.355996,122.957,0.07264899999999999,0.027212,0.027652999999999997,0.0,4.0,207.9819,-3.327,0.577263,0.5523300000000001,0.561,0.525,0.8,1.0,dance
6.0,0.929148,0.069785,127.949,0.09502000000000001,0.00019899999999999999,0.7344700000000001,0.0,4.0,302.84771,-5.257,0.059649,0.46397499999999997,0.057,0.312,0.331,1.0,dance
3.0,0.379808,0.047508999999999996,120.027,0.08019899999999999,0.006377,0.0031579999999999998,1.0,4.0,316.22667,-12.687,0.8880929999999999,0.9212159999999999,0.627,0.587,0.773,1.0,dance
2.0,0.481269,0.14381000000000002,117.03,0.06689099999999999,0.0055569999999999994,0.798157,1.0,4.0,429.0,-10.098,0.32824899999999996,0.781326,0.28200000000000003,0.29,0.9400000000000001,1.0,dance
7.0,0.703224,0.260766,104.993,0.088438,0.008393,0.005685,0.0,4.0,355.082,-10.62,0.8088400000000001,0.746923,0.301,0.377,0.894,1.0,dance
11.0,0.539301,0.081909,129.729,0.047625999999999995,0.008638,0.35615399999999997,0.0,4.0,612.84,-9.538,0.710951,0.8428829999999999,0.511,0.518,0.8220000000000001,1.0,dance
10.0,0.981551,0.22910699999999998,126.898,0.099284,0.020370000000000003,0.022321,1.0,4.0,248.86667,-3.613,0.628502,0.669408,0.226,0.33,0.917,1.0,dance
10.0,0.652794,0.09977000000000001,117.91,0.037750000000000006,0.0016359999999999999,0.910345,0.0,4.0,227.72,-10.381,0.36144899999999996,0.45802699999999996,0.442,0.49,0.261,1.0,dance
8.0,0.905527,0.078192,125.981,0.039638,0.031536,0.155578,0.0,4.0,182.48766,-4.183,0.544213,0.618594,0.0,0.263,0.806,1.0,dance
6.0,0.5441779999999999,0.099272,106.006,0.045520000000000005,0.248688,0.775477,1.0,4.0,464.03673,-10.593,0.614416,0.820873,0.528,0.595,0.454,1.0,dance
1.0,0.894326,0.08112799999999999,130.011,0.059418,0.036015,0.858123,1.0,4.0,569.69333,-8.107,0.567461,0.759022,0.609,0.71,0.911,1.0,dance
4.0,0.6737879999999999,0.058157,113.154,0.06306,0.048101,0.10042899999999999,1.0,4.0,430.23955,-11.899000000000001,0.7329629999999999,0.817716,0.394,0.113,0.9430000000000001,1.0,dance
4.0,0.84255,0.5079549999999999,153.994,0.068411,0.413782,6e-06,0.0,4.0,402.81333,-7.765,0.8992819999999999,0.731969,0.556,0.505,0.186,1.0,dance
9.0,0.976271,0.535177,125.555,0.06969299999999999,0.185165,7.500000000000001e-05,1.0,4.0,310.32,-9.074,0.7320829999999999,0.730399,0.613,0.355,0.921,1.0,dance
10.0,0.610957,0.099784,116.569,0.035873999999999996,0.085535,0.000558,1.0,4.0,455.68104,-10.678,0.966733,0.842306,0.042,0.038,0.935,0.987,dance
5.0,0.5557259999999999,0.08570799999999999,109.973,0.042172,0.147004,0.956237,0.0,4.0,467.57442,-8.168,0.950769,0.6752100000000001,1.0,0.8320000000000001,0.591,1.0,dance
1.0,0.759967,0.18301299999999998,81.002,0.034194999999999996,0.038103,0.6582169999999999,1.0,4.0,339.53333,-5.68,0.190081,0.525506,0.91,0.671,0.438,1.0,dance
6.0,0.802307,0.099659,101.24,0.21287199999999998,0.414487,0.0,1.0,4.0,248.77333,-6.083,0.6622429999999999,0.7596839999999999,0.468,0.47100000000000003,0.639,1.0,dance
0.0,0.528656,0.089671,119.997,0.07894000000000001,0.007578,0.8772179999999999,1.0,4.0,392.0,-10.339,0.695318,0.811136,0.052000000000000005,0.438,0.8190000000000001,1.0,dance
2.0,0.813989,0.466663,125.004,0.084604,0.1177,0.0,1.0,4.0,181.89279,-3.855,0.685654,0.7998639999999999,0.726,0.292,0.522,0.994,dance
4.0,0.783833,0.100869,128.067,0.17493399999999998,0.000602,9e-06,1.0,4.0,285.94218,-2.814,0.205534,0.635358,0.046,0.188,0.812,0.98,dance
11.0,0.6164259999999999,0.09309,126.059,0.123509,0.0013939999999999998,0.9441759999999999,0.0,4.0,415.14667,-13.248,0.44190399999999996,0.7909689999999999,0.002,0.137,1.0,1.0,dance
5.0,0.822106,0.04793000000000001,117.586,0.079299,0.25088699999999997,0.022795,1.0,4.0,244.73333,-8.555,0.8479829999999999,0.730094,0.387,0.504,0.88,1.0,dance
6.0,0.717772,0.155911,99.99,0.056126999999999996,0.001307,0.893629,0.0,4.0,400.34667,-11.066,0.401933,0.646865,0.093,0.369,0.43,1.0,dance
10.0,0.656582,0.059982999999999995,120.054,0.063288,0.013342,0.384353,0.0,4.0,368.44,-7.78,0.134273,0.900273,0.05,0.429,0.8220000000000001,1.0,dance
0.0,0.9181149999999999,0.382536,115.811,0.047212,0.00024599999999999996,0.059051,1.0,4.0,435.4,-6.135,0.144808,0.44772000000000006,0.14100000000000001,0.381,0.758,0.763,dance
11.0,0.9976029999999999,0.8470369999999999,140.014,0.144747,4.1e-05,0.8906189999999999,0.0,4.0,247.91964,-2.073,0.099615,0.5612469999999999,0.41500000000000004,0.47900000000000004,0.736,1.0,dance
8.0,0.8561909999999999,0.9062969999999999,150.053,0.030248999999999998,0.057691,2e-06,0.0,4.0,258.14667,-9.409,0.756277,0.526118,0.075,0.182,0.728,1.0,dance
10.0,0.8376509999999999,0.03696,125.017,0.050814,0.012074,0.353124,0.0,4.0,232.69333,-15.632,0.793696,0.726749,0.468,0.464,0.8160000000000001,1.0,dance
1.0,0.8619559999999999,0.147674,101.75,0.072242,0.03617,0.003153,1.0,4.0,320.05333,-8.623,0.781026,0.714001,0.623,0.603,0.392,1.0,dance
5.0,0.859088,0.08517000000000001,123.016,0.040951999999999995,0.005872,0.36249899999999996,0.0,4.0,603.53333,-13.31,0.93732,0.6361279999999999,0.493,0.507,0.992,0.908,dance
11.0,0.813546,0.10249899999999999,113.212,0.037043,0.155448,0.000165,0.0,4.0,314.09333,-10.561,0.962792,0.733775,0.481,0.457,0.799,1.0,dance
2.0,0.765026,0.196231,123.988,0.032802,0.165845,0.0067800000000000004,0.0,4.0,234.45333,-4.134,0.636185,0.797337,0.653,0.5730000000000001,0.935,1.0,dance
9.0,0.7224229999999999,0.10782000000000001,136.0,0.046175,0.6616139999999999,0.8986400000000001,0.0,4.0,192.61333,-11.991,0.621304,0.713232,0.9530000000000001,0.713,1.0,1.0,dance
7.0,0.865512,0.034020999999999996,124.118,0.047187,0.016613,0.246659,1.0,4.0,574.06649,-17.325,0.555752,0.765243,0.226,0.248,0.991,1.0,dance
11.0,0.7722749999999999,0.053751,126.181,0.087365,0.106754,0.522982,0.0,1.0,208.1171,-18.358,0.9686229999999999,0.9315549999999999,0.115,0.254,0.878,0.0,dance
9.0,0.9465279999999999,0.09116199999999999,134.88,0.17006000000000002,0.01128,0.0,0.0,4.0,204.48,-5.098,0.295742,0.530666,0.113,0.254,0.714,0.6950000000000001,dance
6.0,0.800689,0.09336499999999999,117.029,0.038141999999999995,0.07124799999999999,0.126833,1.0,4.0,286.4,-8.459,0.31587699999999996,0.6579,0.8300000000000001,0.778,0.863,0.798,dance
0.0,0.5414209999999999,0.108093,133.986,0.079833,0.43376499999999996,4.9999999999999996e-06,0.0,4.0,263.73333,-7.435,0.7181879999999999,0.7511059999999999,0.274,0.403,0.662,1.0,dance
0.0,0.513459,0.105311,120.506,0.06673799999999999,0.0027819999999999998,0.125688,0.0,4.0,347.93333,-13.733,0.591069,0.795833,0.029,0.08600000000000001,0.458,1.0,dance
11.0,0.617398,0.625462,98.625,0.045457,0.001377,0.266418,0.0,4.0,290.33333,-12.425,0.484479,0.6603089999999999,0.587,0.40900000000000003,0.146,1.0,dance
5.0,0.8906179999999999,0.04361,116.55,0.104457,0.181422,3e-06,0.0,4.0,246.24,-7.228,0.879637,0.713432,0.622,0.517,0.878,1.0,dance
0.0,0.980281,0.136232,135.021,0.046200000000000005,0.000473,0.069017,1.0,4.0,235.61333,-6.6129999999999995,0.387266,0.6422289999999999,0.069,0.324,1.0,0.992,dance
8.0,0.9813949999999999,0.12290000000000001,126.011,0.050775,8.5e-05,0.894316,0.0,4.0,322.33329,-2.119,0.43218599999999996,0.803674,0.253,0.307,1.0,1.0,dance
11.0,0.9527789999999999,0.884786,143.023,0.049997,0.007070000000000001,0.863688,0.0,4.0,547.33401,-5.647,0.383995,0.530253,0.788,0.525,0.751,0.715,dance
0.0,0.873784,0.062229,129.606,0.032249,0.001021,0.238195,1.0,4.0,482.09333,-7.293,0.50517,0.638707,0.299,0.431,0.8240000000000001,1.0,dance
9.0,0.874188,0.068754,124.986,0.134012,0.000248,0.793667,1.0,4.0,331.98186,-5.678,0.24173399999999998,0.777839,0.307,0.33,0.683,1.0,dance
0.0,0.750066,0.11827499999999999,121.988,0.053110000000000004,0.00015099999999999998,0.8868600000000001,1.0,4.0,361.52,-5.134,0.41195000000000004,0.865325,0.522,0.499,0.917,1.0,dance
10.0,0.5159009999999999,0.066966,123.02,0.073985,0.00013199999999999998,0.27085000000000004,0.0,4.0,468.77732,-9.433,0.5409729999999999,0.800118,0.587,0.643,0.797,1.0,dance
10.0,0.748369,0.24487599999999998,130.34,0.049142,0.010763,0.050006999999999996,1.0,4.0,454.0,-11.228,0.848128,0.7181179999999999,0.738,0.5720000000000001,0.809,1.0,dance
10.0,0.9659939999999999,0.7064429999999999,130.012,0.121199,0.10744899999999999,0.013470000000000001,0.0,4.0,378.82667,-4.429,0.521647,0.658364,0.361,0.385,0.607,1.0,dance
9.0,0.786408,0.165154,127.967,0.047486999999999994,0.000121,0.41345299999999996,0.0,4.0,191.24998,-2.468,0.7972929999999999,0.669235,0.561,0.536,1.0,1.0,dance
6.0,0.963451,0.311449,128.002,0.12712199999999999,0.0006900000000000001,0.46474099999999996,1.0,4.0,262.50667,-2.622,0.597822,0.665109,0.742,0.532,0.842,0.996,dance
1.0,0.539078,0.11377899999999999,82.852,0.040292999999999995,0.024019,0.029713999999999997,1.0,4.0,494.65469,-10.126,0.770828,0.8281529999999999,0.47100000000000003,0.47000000000000003,0.503,0.9550000000000001,dance
11.0,0.668326,0.08896799999999999,130.016,0.03669,0.0019219999999999999,0.23063000000000003,1.0,4.0,317.13333,-8.379,0.213216,0.647289,0.382,0.627,0.6920000000000001,0.964,dance
3.0,0.636103,0.077799,128.004,0.053571,0.0038729999999999997,0.000802,0.0,4.0,396.68005,-3.641,0.21626199999999998,0.650164,0.547,0.20700000000000002,0.812,0.984,dance
1.0,0.952777,0.163804,135.756,0.048427,0.019044,0.885072,1.0,4.0,353.47737,-11.873,0.356444,0.541763,0.722,0.634,0.886,1.0,dance
8.0,0.798446,0.084608,132.126,0.085224,0.000266,0.677093,1.0,4.0,522.86667,-13.366,0.8653339999999999,0.711017,0.0,0.049,0.905,1.0,dance
0.0,0.835359,0.061107999999999996,127.003,0.42906299999999997,0.008679,0.105489,1.0,4.0,245.14667,-5.452,0.668113,0.767034,0.332,0.264,0.979,1.0,dance
0.0,0.7205809999999999,0.022609,126.999,0.040743999999999995,0.113186,4.9999999999999996e-06,1.0,4.0,214.82667,-4.994,0.691475,0.786165,0.614,0.222,0.976,0.908,dance
7.0,0.8448169999999999,0.06779199999999999,109.935,0.048568,0.127837,0.910389,1.0,4.0,435.8,-8.461,0.44936699999999996,0.6873889999999999,0.359,0.498,0.76,1.0,dance
1.0,0.638589,0.07373,114.004,0.039105,0.0034549999999999997,0.283249,0.0,4.0,287.17333,-9.137,0.7980579999999999,0.806466,1.0,0.899,0.8230000000000001,1.0,dance
2.0,0.608399,0.100464,126.993,0.062433999999999996,0.0007859999999999999,0.921766,1.0,4.0,349.6,-9.3,0.636942,0.8071769999999999,0.786,0.6980000000000001,0.9560000000000001,1.0,dance
9.0,0.7697400000000001,0.251732,122.881,0.031591,0.0048389999999999996,0.094402,0.0,4.0,422.16,-8.419,0.692747,0.6075,0.392,0.463,0.894,1.0,dance
2.0,0.402219,0.131996,117.045,0.08964899999999999,0.025006999999999998,0.8701979999999999,1.0,4.0,270.55891,-13.218,0.147482,0.860004,0.558,0.914,0.926,1.0,dance
3.0,0.665794,0.072278,122.837,0.048910999999999996,0.053708,0.16516599999999998,0.0,4.0,423.93333,-9.062,0.8845989999999999,0.765654,0.5710000000000001,0.526,0.9530000000000001,1.0,dance
3.0,0.9934959999999999,0.180557,132.03,0.037871999999999996,0.138156,4e-05,1.0,4.0,238.50667,-5.012,0.5646909999999999,0.568916,0.101,0.484,0.9580000000000001,0.992,dance
1.0,0.828459,0.09480000000000001,109.993,0.064472,0.039959,0.851837,1.0,4.0,310.90667,-7.654,0.642737,0.8376319999999999,0.363,0.243,0.447,1.0,dance
8.0,0.9798939999999999,0.125886,140.011,0.042233,5.900000000000001e-05,0.885755,1.0,4.0,504.01234,-6.408,0.48717499999999997,0.42054,0.325,0.437,0.893,0.908,dance
7.0,0.9679719999999999,0.338645,124.946,0.156836,0.00523,0.0,1.0,4.0,264.49333,-3.422,0.7877489999999999,0.5904200000000001,0.748,0.587,0.9430000000000001,1.0,dance
6.0,0.8691200000000001,0.15617399999999998,110.008,0.057179,0.003457,1e-06,1.0,4.0,234.33333,-5.486,0.694947,0.6434500000000001,0.674,0.532,0.774,1.0,dance
11.0,0.5027659999999999,0.08999399999999999,124.997,0.18320899999999998,0.00018899999999999999,0.9077719999999999,1.0,4.0,501.78286,-8.678,0.18516000000000002,0.93232,0.517,0.384,0.9400000000000001,1.0,dance
10.0,0.5467719999999999,0.10138599999999999,120.752,0.055827999999999996,0.005245,0.854306,0.0,4.0,418.18667,-12.295,0.8170729999999999,0.809619,0.2,0.28700000000000003,0.895,1.0,dance
0.0,0.434679,0.16339599999999999,89.093,0.131886,0.8438709999999999,0.049693,0.0,4.0,217.02485,-11.637,0.8191379999999999,0.662163,0.177,0.34600000000000003,0.328,1.0,dance
0.0,0.8600209999999999,0.311781,127.99,0.078828,0.078957,0.060778,1.0,4.0,164.64494,-2.642,0.830685,0.811587,0.668,0.532,0.912,1.0,dance
6.0,0.885539,0.103557,126.003,0.10127399999999999,0.002106,3.7000000000000005e-05,1.0,4.0,216.19955,-6.334,0.787273,0.728148,0.744,0.612,0.976,1.0,dance
1.0,0.965124,0.22145399999999998,171.961,0.051329,0.000798,0.716843,0.0,4.0,365.08204,-3.69,0.35817699999999997,0.45793399999999995,0.663,0.545,0.581,1.0,dance
6.0,0.8870629999999999,0.22905899999999998,129.978,0.031207,0.34621799999999997,0.916468,1.0,4.0,186.47955,-4.183,0.27702499999999997,0.614458,0.007,0.188,0.47000000000000003,1.0,dance
10.0,0.739835,0.119129,124.985,0.066106,0.000425,0.946548,0.0,4.0,437.65333,-9.217,0.46124000000000004,0.8097949999999999,0.661,0.61,0.8320000000000001,1.0,dance
1.0,0.917686,0.113704,119.863,0.03406,0.001019,0.6699379999999999,1.0,4.0,249.38667,-6.027,0.571574,0.6944079999999999,0.683,0.683,0.9590000000000001,1.0,dance
6.0,0.6773800000000001,0.063831,127.903,0.076038,0.011241,0.0013200000000000002,1.0,4.0,269.42667,-4.986,0.894801,0.707316,0.09,0.317,0.9420000000000001,1.0,dance
0.0,0.886363,0.104764,86.08,0.049468,0.00487,4.8e-05,1.0,4.0,85.03955,-6.763,0.598316,0.509707,0.643,0.492,0.061,1.0,dance
8.0,0.912905,0.14945,131.291,0.058496,0.000346,0.850198,1.0,4.0,371.02667,-9.822,0.683636,0.573977,0.65,0.481,0.908,0.979,dance
11.0,0.8350259999999999,0.24232499999999998,124.795,0.038412999999999996,0.055035999999999995,0.0011539999999999999,0.0,4.0,320.13333,-8.556000000000001,0.698631,0.708066,0.524,0.483,0.843,1.0,dance
11.0,0.464885,0.15498599999999998,124.326,0.043165999999999996,0.000928,0.824475,0.0,4.0,341.56,-18.175,0.33474000000000004,0.576418,0.277,0.28500000000000003,0.683,0.997,dance
2.0,0.9676239999999999,0.080482,175.485,0.13675,0.099552,0.480819,1.0,4.0,258.22667,-3.751,0.912121,0.7086939999999999,0.552,0.445,0.242,1.0,dance
7.0,0.631643,0.07004099999999999,110.895,0.25945,0.134396,0.0,1.0,4.0,211.46667,-6.423,0.735945,0.809566,0.723,0.624,0.519,1.0,dance
7.0,0.858899,0.059307,112.002,0.039982,0.015726999999999998,0.006953,1.0,4.0,252.29333,-5.293,0.5723039999999999,0.6204959999999999,0.9560000000000001,0.796,0.84,1.0,dance
2.0,0.9065529999999999,0.8305159999999999,115.968,0.134886,0.123943,0.000329,1.0,4.0,190.01546,-5.534,0.63246,0.603135,0.257,0.47600000000000003,0.895,1.0,dance
2.0,0.786825,0.375644,171.026,0.539489,0.031996,0.0,1.0,4.0,148.17333,-7.261,0.39877,0.835986,0.804,0.357,0.555,1.0,dance
0.0,0.590558,0.084088,126.024,0.053996999999999996,0.018387,0.0061200000000000004,1.0,4.0,415.37107,-8.222,0.341418,0.845455,0.9490000000000001,0.925,0.891,0.969,dance
3.0,0.9591729999999999,0.205071,173.928,0.194609,0.35273099999999996,0.000188,0.0,4.0,236.20599,-2.59,0.821603,0.65573,0.105,0.278,0.098,1.0,dance
11.0,0.47168000000000004,0.067595,125.018,0.059405,0.0012029999999999999,0.29409399999999997,0.0,4.0,339.84,-7.34,0.310135,0.855011,0.382,0.378,0.794,0.994,dance
9.0,0.7061419999999999,0.5749719999999999,129.945,0.096289,0.079264,0.0,0.0,4.0,317.45333,-6.7219999999999995,0.386494,0.48471000000000003,0.0,0.14,0.049,0.964,dance
11.0,0.869006,0.29583699999999996,124.895,0.06167,0.020586999999999998,0.174981,1.0,4.0,342.98667,-6.162,0.825212,0.7206079999999999,0.626,0.8290000000000001,0.809,0.997,dance
11.0,0.9443600000000001,0.614977,160.006,0.059704999999999994,0.000326,0.114385,0.0,4.0,177.26667,-5.308,0.931541,0.6110829999999999,0.055,0.192,0.9430000000000001,1.0,dance
9.0,0.45457899999999996,0.11443199999999999,119.975,0.061984,0.008941,0.460999,0.0,4.0,369.09079,-8.928,0.37007599999999996,0.838977,0.919,0.744,0.891,0.91,dance
2.0,0.913696,0.486516,136.977,0.033567,0.019618999999999998,0.219275,1.0,4.0,403.16005,-5.803,0.280306,0.5883079999999999,0.44,0.41600000000000004,0.638,0.9410000000000001,dance
0.0,0.835706,0.754046,128.023,0.110312,0.001813,2e-06,0.0,4.0,213.76,-4.94,0.626894,0.6720079999999999,0.5640000000000001,0.56,0.89,1.0,dance
1.0,0.665308,0.096411,118.981,0.056186,0.000414,0.809797,1.0,4.0,431.58667,-12.603,0.54062,0.797453,0.66,0.536,0.931,0.973,dance
8.0,0.6081059999999999,0.07069399999999999,127.975,0.209941,0.025928,0.000348,1.0,4.0,188.78667,-4.957,0.829697,0.7741,0.245,0.371,0.842,1.0,dance
6.0,0.728937,0.100739,123.008,0.026143,0.000479,0.081554,0.0,4.0,289.04,-7.011,0.24537599999999998,0.618914,0.775,0.645,0.895,0.744,dance
1.0,0.9452889999999999,0.2477,104.604,0.078954,0.020065,0.28668699999999997,1.0,4.0,318.97333,-6.82,0.591586,0.772025,0.485,0.512,0.279,1.0,dance
1.0,0.849988,0.330306,124.921,0.061411999999999994,0.086544,0.004163,1.0,4.0,221.01841,-6.097,0.8994219999999999,0.791088,0.483,0.504,0.869,0.995,dance
10.0,0.711801,0.17016499999999998,130.356,0.056622,0.0066159999999999995,0.913285,0.0,4.0,814.17859,-11.703,0.548967,0.7948649999999999,0.627,0.55,0.902,0.901,dance
11.0,0.7943479999999999,0.372961,121.798,0.114699,0.004944,0.027375,0.0,3.0,1469.68336,-11.672,0.35679299999999997,0.509933,0.319,0.319,0.30000000000000004,0.774,dance
6.0,0.9503379999999999,0.093569,129.004,0.057318999999999995,0.029446,0.023261,0.0,4.0,238.18404,-6.093,0.787766,0.677611,0.558,0.539,0.913,0.99,dance
1.0,0.713251,0.094354,117.621,0.062069,0.0021739999999999997,0.9260569999999999,1.0,4.0,264.10667,-7.511,0.535517,0.874199,0.162,0.255,0.855,1.0,dance
4.0,0.976011,0.169488,136.887,0.236257,0.012973,0.6296069999999999,1.0,4.0,294.51955,-8.472,0.107151,0.5420539999999999,0.062,0.281,0.897,0.978,dance
4.0,0.8727349999999999,0.277321,109.976,0.037968999999999996,0.002669,0.000202,0.0,4.0,304.89333,-6.165,0.656647,0.624058,0.28300000000000003,0.23800000000000002,0.934,0.97,dance
3.0,0.9821529999999999,0.34996299999999997,124.999,0.031077999999999998,0.058455,0.006887,0.0,4.0,228.14023,-6.588,0.9599979999999999,0.807828,0.465,0.35000000000000003,0.859,1.0,dance
5.0,0.631833,0.065318,116.392,0.15550799999999998,0.061904999999999995,0.000269,0.0,4.0,319.37306,-9.053,0.8310329999999999,0.7866609999999999,0.377,0.47300000000000003,0.855,1.0,dance
9.0,0.685052,0.08932699999999999,140.959,0.054089,0.246495,7.1e-05,0.0,4.0,228.77333,-5.171,0.264072,0.717318,0.674,0.451,0.457,0.9420000000000001,dance
11.0,0.8571329999999999,0.18612399999999998,123.98,0.047399,0.085232,0.848629,1.0,4.0,272.0,-8.177,0.204534,0.712769,0.456,0.28300000000000003,0.779,1.0,dance
4.0,0.752995,0.152801,121.998,0.08656699999999999,0.01726,0.277365,1.0,4.0,587.64,-9.329,0.523276,0.767339,0.436,0.35000000000000003,0.752,1.0,dance
2.0,0.885058,0.917638,148.017,0.034214,1.2e-05,0.802694,1.0,4.0,470.64,-6.099,0.078704,0.56532,0.274,0.396,0.936,0.686,dance
4.0,0.653727,0.149832,132.006,0.040679,0.047074,0.012487,1.0,4.0,211.14077,-8.046,0.7076169999999999,0.539835,0.771,0.658,0.786,1.0,dance
6.0,0.48528000000000004,0.086659,128.005,0.10835099999999999,0.001176,0.560801,1.0,4.0,274.82558,-7.019,0.054594,0.917669,0.054,0.157,0.9450000000000001,1.0,dance
4.0,0.7552289999999999,0.080344,131.989,0.029595,0.055649,0.17821,0.0,4.0,419.52,-9.203,0.496154,0.560265,0.1,0.296,0.878,1.0,dance
5.0,0.484357,0.29246099999999997,119.915,0.035642,0.203901,1.1000000000000001e-05,0.0,4.0,259.22667,-6.734,0.424398,0.656957,0.0,0.187,0.2,0.972,dance
11.0,0.633455,0.18506699999999998,127.014,0.049423999999999996,0.35554199999999997,0.000987,0.0,4.0,444.98717,-8.688,0.565533,0.787947,0.496,0.538,0.842,1.0,dance
9.0,0.826826,0.067494,112.053,0.157076,0.180475,8.5e-05,1.0,4.0,210.2,-6.107,0.9154279999999999,0.561746,0.6990000000000001,0.595,0.686,1.0,dance
2.0,0.674709,0.334407,101.877,0.026836,0.004927,0.829716,0.0,4.0,242.05542,-8.919,0.142614,0.402116,0.245,0.354,0.373,0.986,dance
0.0,0.5982500000000001,0.137319,127.992,0.114008,0.000864,0.002041,1.0,4.0,263.59896,-6.078,0.439694,0.7119000000000001,0.751,0.47100000000000003,0.9430000000000001,1.0,dance
1.0,0.833664,0.3381,125.125,0.372284,0.013013,0.0,1.0,5.0,135.93333,-3.859,0.833394,0.6871379999999999,0.648,0.536,0.116,0.847,dance
3.0,0.7378009999999999,0.056266,129.954,0.069066,0.0076300000000000005,1e-06,0.0,4.0,241.38621,-3.018,0.40995499999999996,0.673582,0.506,0.485,0.738,0.99,dance
7.0,0.06528099999999999,0.127059,120.158,0.042363,0.6792469999999999,0.35598,0.0,4.0,298.89333,-20.301,0.06633499999999999,0.5485,0.23,0.37,0.423,0.986,dance
10.0,0.49977299999999997,0.047573,105.678,0.15353899999999998,0.18434899999999999,0.002351,0.0,4.0,199.64,-14.389,0.576309,0.770613,0.47700000000000004,0.405,0.605,1.0,dance
5.0,0.645318,0.113498,107.716,0.051626,0.051625,1.6000000000000003e-05,0.0,4.0,322.48009,-14.767,0.717247,0.645173,0.426,0.599,0.844,1.0,dance
4.0,0.804925,0.058970999999999996,174.917,0.053781999999999996,0.002976,0.063677,0.0,4.0,362.45002,-4.45,0.21784799999999999,0.460333,0.856,0.496,0.062,0.997,dance
10.0,0.587841,0.33030000000000004,174.02,0.041876,0.009897999999999999,1e-06,0.0,4.0,177.04798,-11.224,0.34463099999999997,0.406591,0.531,0.558,0.549,1.0,dance
0.0,0.9653419999999999,0.35043799999999997,124.939,0.047233,0.082816,0.000383,1.0,4.0,198.65333,-6.038,0.7787839999999999,0.638805,0.0,0.045,0.687,1.0,dance
1.0,0.8187789999999999,0.084091,129.984,0.088281,0.000194,0.863814,1.0,4.0,240.4458,-7.35,0.219745,0.407145,0.592,0.683,0.756,0.99,dance
11.0,0.881952,0.245117,135.005,0.050044,0.002934,0.903337,0.0,4.0,449.97333,-7.703,0.13968,0.725834,0.0,0.0,0.966,0.924,dance
0.0,0.5732149999999999,0.112105,111.989,0.059313,0.005124999999999999,0.000103,1.0,4.0,416.68163,-11.115,0.860827,0.8272849999999999,0.355,0.315,1.0,1.0,dance
0.0,0.818978,0.076816,144.276,0.028294999999999997,6.1e-05,0.8268439999999999,1.0,4.0,252.86667,-9.384,0.12049299999999999,0.583055,0.049,0.455,0.454,0.988,dance
0.0,0.9442689999999999,0.375315,80.017,0.085545,0.24712000000000003,1e-06,1.0,4.0,299.18667,-4.28,0.880799,0.6409279999999999,0.392,0.627,0.517,0.915,dance
2.0,0.851479,0.094578,140.006,0.121818,0.000269,0.8751359999999999,1.0,3.0,261.54259,-7.372,0.24445799999999998,0.7971600000000001,0.113,0.319,0.745,0.1,dance
11.0,0.8512139999999999,0.088262,123.744,0.8692000000000001,0.8321949999999999,0.9606079999999999,0.0,5.0,312.76363,-14.813,0.9250849999999999,0.841522,0.0,0.0,0.0,1.0,dance
0.0,0.598737,0.134742,130.012,0.18059899999999998,0.32681499999999997,0.921634,1.0,4.0,393.85333,-11.469,0.591187,0.793153,0.436,0.548,0.9500000000000001,1.0,dance
7.0,0.766918,0.057779,129.926,0.04898,0.00272,0.397483,0.0,4.0,252.93333,-13.398,0.925329,0.6835359999999999,0.421,0.446,0.833,1.0,dance
11.0,0.9682489999999999,0.35844899999999996,136.016,0.043983,0.005850999999999999,0.130583,1.0,4.0,216.33288,-6.889,0.280984,0.43931499999999996,0.394,0.442,0.714,0.922,dance
2.0,0.941525,0.15817799999999999,174.856,0.43484599999999995,0.001382,9e-06,1.0,4.0,242.71937,-8.658,0.316643,0.319283,0.606,0.869,0.10400000000000001,1.0,dance
0.0,0.6254000000000001,0.503181,116.02,0.055947,0.366983,0.000567,0.0,4.0,291.80553,-9.038,0.9264589999999999,0.742443,0.48,0.531,0.867,1.0,dance
7.0,0.359377,0.10164000000000001,126.417,0.034165999999999995,0.231039,0.661611,1.0,4.0,226.16,-14.81,0.889911,0.705876,0.454,0.484,0.909,1.0,dance
7.0,0.968561,0.24012399999999998,145.0,0.08039,0.001303,0.8247829999999999,1.0,4.0,423.96005,-6.8260000000000005,0.586415,0.6996169999999999,0.708,0.629,0.833,0.912,dance
6.0,0.9741329999999999,0.109799,145.01,0.044517,0.000292,0.475365,0.0,4.0,425.93333,-4.849,0.38312599999999997,0.571112,0.121,0.28200000000000003,0.81,0.967,dance
1.0,0.796964,0.053065999999999995,129.235,0.145807,0.000503,0.8215600000000001,1.0,4.0,488.82667,-7.662,0.7067559999999999,0.725089,0.653,0.65,0.8190000000000001,1.0,dance
11.0,0.616188,0.13265000000000002,127.99,0.051698,0.029245,0.879174,0.0,4.0,403.68,-10.831,0.47783299999999995,0.7991779999999999,0.7000000000000001,0.5630000000000001,0.857,0.795,dance
1.0,0.801279,0.11169799999999999,120.018,0.033222,0.041670000000000006,0.0,1.0,4.0,241.29333,-5.967,0.397034,0.701548,0.538,0.597,0.794,1.0,dance
1.0,0.881218,0.11090499999999999,130.49,0.041428,0.068329,0.8944759999999999,0.0,4.0,253.97333,-9.354,0.706081,0.670439,0.431,0.454,0.783,1.0,dance
