key,energy,liveliness,tempo,speechiness,acousticness,instrumentalness,time_signature,duration,loudness,valence,danceability,mode,time_signature_confidence,tempo_confidence,key_confidence,mode_confidence,genres
8,0.6778649999999999,0.08308,138.035,0.053092999999999994,0.000488,0.905397,0,4,432.50744,-9.446,0.204482,0.736761,0.255,0.192,0.8140000000000001,0.35100000000000003,dance
5,0.8434379999999999,0.348132,126.057,0.060760999999999996,0.00496,0.0,1,4,182.28,-4.385,0.6005469999999999,0.597687,0.577,0.537,0.801,1.0,dance
9,0.542492,0.085933,132.983,0.027673,0.023325,0.893273,0,5,528.68,-11.495,0.15678599999999998,0.520732,0.163,0.343,0.8280000000000001,0.554,dance
4,0.9036500000000001,0.8416859999999999,129.986,0.554176,0.051361,0.001183,0,4,286.81288,-3.12,0.06654,0.8088029999999999,0.0,0.066,0.768,1.0,dance
9,0.787605,0.054597,123.007,0.079465,9e-05,0.18603799999999998,1,4,476.01741,-6.969,0.816359,0.7539939999999999,0.546,0.36,0.9470000000000001,1.0,dance
11,0.687771,0.890427,118.388,0.06961099999999999,0.031730999999999995,0.000222,1,4,357.8,-9.815,0.7819119999999999,0.771293,0.851,0.534,0.8150000000000001,1.0,dance
1,0.881218,0.11090499999999999,130.49,0.041428,0.068329,0.8944759999999999,0,4,253.97333,-9.354,0.706081,0.670439,0.431,0.454,0.783,1.0,dance
8,0.960932,0.31576499999999996,144.981,0.046436,4.6e-05,0.809021,0,4,561.38676,-9.299,0.649967,0.624135,0.28400000000000003,0.315,0.897,0.985,dance
11,0.464885,0.15498599999999998,124.326,0.043165999999999996,0.000928,0.824475,0,4,341.56,-18.175,0.33474000000000004,0.576418,0.277,0.28500000000000003,0.683,0.997,dance
9,0.8968659999999999,0.048560000000000006,129.926,0.047490000000000004,0.035428999999999995,0.7910900000000001,1,4,170.81333,-6.913,0.48015399999999997,0.55444,0.853,0.621,0.767,1.0,dance
